Source_ID;source_site_ID;unit_ID;sample_ID;Ware;Sherd number;Fragment type;Shape;Type;Decoration;Diameter_cm;Drawn and described;Fabric;Extra;Ware (code);Number;Notes
MC14;MC14_site_57;102813;10281301;black glazed;102813/01/02;Base and lug fragment;;;stamped;;TRUE;;;;1;
MC14;MC14_site_57;102814;10281402;black glazed;102814/02/01;Rim and handle fragment;Skyphos;;;;TRUE;;;;1;
MC14;MC14_site_58;101906;10190602;pareti sottili;101906/02/04;Rim fragment;;;;10;TRUE;;;;1;
MC14;MC14_site_58;101906;10190601;coarse ware;101906/01/01;Rim fragment;Amphora;Van der Werff 3;;;FALSE;;;;1;
MC14;MC14_site_58;101911;10191102;coarse ware;101911/02/01;Rim fragment;Pan;Olcese Tegame type 2;;20;FALSE;;;;1;
MC14;MC14_site_58;101889;10188902;coarse ware;101889/02/01;Rim fragment;Jar;Olcese Olla type 3a;;18;FALSE;;;;1;
MC14;MC14_site_58;101889;10188902;coarse ware;101889/02/02;Rim fragment;Jar;Olcese Olla type 3a;;20;FALSE;;;;1;
MC14;MC14_site_58;101889;10188902;coarse ware;101889/02/03;Rim fragment;Jar;Olcese Olla type 3a;;22;FALSE;;;;1;
MC14;MC14_site_58;101892;10189202;coarse ware;101892/02/01;Rim fragment;Jar;Olcese Olla type 3a;;18;FALSE;;;;1;
MC14;MC14_site_58;101904;10190401;coarse ware;101904/01/01;Rim fragment;Jar;Olcese Olla type 3a;;20;FALSE;;;;1;
MC14;MC14_site_58;101910;10191001;coarse ware;101910/01/01;Rim fragment;Jar;Olcese Olla type 3a;;22;FALSE;;;;1;
MC14;MC14_site_58;101890;10189002;coarse ware;101890/02/02;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC14;MC14_site_58;101890;10189002;coarse ware;101890/02/03;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC14;MC14_site_58;101896;10189602;coarse ware;101896/02/01;Rim fragment;Jar;Olcese Olla type 2;;15;FALSE;;;;1;
MC14;MC14_site_58;101897;10189702;coarse ware;101897/02/02;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC14;MC14_site_58;101898;10189802;coarse ware;101898/02/01;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC14;MC14_site_58;101898;10189802;coarse ware;101898/02/02;Rim fragment;Jar;Olcese Olla type 2;;18;FALSE;;;;1;
MC14;MC14_site_58;101900;10190002;coarse ware;101900/02/02;Rim fragment;Jar;Olcese Olla type 2;;14;FALSE;;;;1;
MC14;MC14_site_58;101900;10190002;coarse ware;101900/02/03;Rim fragment;Jar;Olcese Olla type 2;;13;FALSE;;;;1;
MC14;MC14_site_58;101902;10190202;coarse ware;101902/02/01;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC14;MC14_site_58;101906;10190601;coarse ware;101906/01/03;Rim fragment;Jar;Olcese Olla type 2;;17;FALSE;;;;1;
MC14;MC14_site_58;101908;10190802;coarse ware;101908/02/01;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC14;MC14_site_58;101908;10190802;coarse ware;101908/02/02;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC14;MC14_site_58;101909;10190902;coarse ware;101909/02/02;Rim fragment;Jar;Olcese Olla type 2;;16;FALSE;;;;1;
MC14;MC14_site_58;101910;10191001;coarse ware;101910/01/03;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC14;MC14_site_58;101911;10191101;coarse ware;101911/01/01;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC14;MC14_site_58;101912;10191202;coarse ware;101912/02/01;Rim fragment;Jar;Olcese Olla type 2;;15;FALSE;;;;1;
MC14;MC14_site_58;101893;10189302;coarse ware;101893/02/01;Rim fragment;Lid;Olcese Coperchio type 1;;13;FALSE;;;;1;
MC14;MC14_site_58;101905;10190501;coarse ware;101905/01/01;Rim fragment;Casserole;Imitation of Hayes form 197;;19;FALSE;;;;1;
MC14;MC14_site_58;101905;10190502;coarse ware;101905/02/01;Rim fragment;Amphora;Graeco-Italic;;16;FALSE;;;;1;
MC14;MC14_site_58;101906;10190601;coarse ware;101906/01/05;Handle fragment;Amphora;Dressel 2-4;;;FALSE;;;;1;
MC14;MC14_site_58;101899;10189901;coarse ware;101899/01/01;Rim fragment;Amphora;Dressel 1A;;;FALSE;black sand;;;1;
MC14;MC14_site_58;101906;10190601;coarse ware;101906/01/02;Rim fragment;Amphora;Dressel 1A;;16;FALSE;;;;1;
MC14;MC14_site_58;101909;10190901;coarse ware;101909/01/01;Rim fragment;Amphora;Dressel 1A;;;FALSE;;;;1;
MC14;MC14_site_58;101889;10188902;coarse ware;101889/02/04;Rim fragment;;Attema et al. 2014 p.229 Pl.I.1;;14;FALSE;;;;1;
MC14;MC14_site_58;101890;10189001;coarse ware;101890/01/02;Rim fragment;Jar;;;15;FALSE;;As MC'12 101220/02/06A;;1;
MC14;MC14_site_58;101890;10189002;coarse ware;101890/02/04;Rim fragment;;;;13;TRUE;;;;1;
MC14;MC14_site_58;101891;10189101;coarse ware;101891/01/01;Rim fragment;Amphora;;;12,5;TRUE;;;;1;
MC14;MC14_site_58;101891;10189102;coarse ware;101891/02/01;Rim fragment;;;;;FALSE;;As MC'14 101979/03/10;;1;
MC14;MC14_site_58;101891;10189102;coarse ware;101891/02/02;Rim fragment;;;;;FALSE;;;;1;
MC14;MC14_site_58;101892;10189202;coarse ware;101892/02/03;Rim fragment;Lid;;;15;FALSE;;As MC'12 102188/02/04;;1;
MC14;MC14_site_58;101892;10189202;coarse ware;101892/02/02;Body fragment;;;;;FALSE;;Notched cord on exterior body;;1;
MC14;MC14_site_58;101893;10189302;coarse ware;101893/02/02;Handle fragment;Pan;;;;FALSE;;Stompe handle;;1;
MC14;MC14_site_58;101893;10189302;coarse ware;101893/02/03;Rim fragment;;;;28;TRUE;;;;1;
MC14;MC14_site_58;101894;10189402;coarse ware;101894/02/04;Rim fragment;Lid;;;22;FALSE;;As MC'12 102174/02/04;;1;
MC14;MC14_site_58;101894;10189402;coarse ware;101894/02/05;Rim fragment;Lid;;;;FALSE;;;;1;
MC14;MC14_site_58;101894;10189402;coarse ware;101894/02/03;Rim fragment;;;;20;FALSE;;;;1;
MC14;MC14_site_58;101895;10189502;coarse ware;101895/02/01;Rim fragment;Amphora;;;16;FALSE;;;;1;
MC14;MC14_site_58;101895;10189502;coarse ware;101895/02/02;Rim fragment;;;;;FALSE;;;;1;
MC14;MC14_site_58;101896;10189602;coarse ware;101896/02/03;Rim fragment;Lid;;;18;FALSE;;As MC'14 101108/01/29;;1;
MC14;MC14_site_58;101896;10189602;coarse ware;101896/02/02;Rim fragment;;;;10;FALSE;;As MC'14 101979/03/10;;1;
MC14;MC14_site_58;101898;10189801;coarse ware;101898/01/01;Handle fragment;Pan;;;;FALSE;;Stompe handle;;1;
MC14;MC14_site_58;101898;10189801;coarse ware;101898/01/02;Rim fragment;Lid;;;14;FALSE;;MC'12 101129/04/02;;1;
MC14;MC14_site_58;101899;10189902;coarse ware;101899/02/01;Rim fragment;Lid;;;13;FALSE;;;;1;
MC14;MC14_site_58;101900;10190002;coarse ware;101900/02/01;Rim fragment;Jar;;;13;FALSE;;;;1;
MC14;MC14_site_58;101903;10190302;coarse ware;101903/02/02;Rim fragment;Lid;;;28;FALSE;;As MC'12 101144/01/08;;1;
MC14;MC14_site_58;101903;10190302;coarse ware;101903/02/01;Rim fragment;Jug;;;11;FALSE;;As MC'12 102219/02/01;;1;
MC14;MC14_site_58;101904;10190401;coarse ware;101904/01/02;Rim fragment;Lid;;;;FALSE;;As MC'12 102199/01/02;;1;
MC14;MC14_site_58;101906;10190601;coarse ware;101906/01/04;Rim fragment;;;;13;FALSE;;;;1;
MC14;MC14_site_58;101906;10190602;coarse ware;101906/02/03;Rim fragment;Lid;;;;FALSE;;As MC'12 101134/01/01;;1;
MC14;MC14_site_58;101906;10190602;coarse ware;101906/02/02;Rim fragment;Lid;;;;FALSE;;As MC'12 101070/02/40;;1;
MC14;MC14_site_58;101906;10190602;coarse ware;101906/02/05;Rim fragment;Lid;;;23;TRUE;;;;1;
MC14;MC14_site_58;101906;10190602;coarse ware;101906/02/07;Rim fragment;Amphora;;;15;TRUE;;;;1;
MC14;MC14_site_58;101906;10190602;coarse ware;101906/02/06;Handle fragment;;;;;FALSE;;;;1;
MC14;MC14_site_58;101907;10190702;coarse ware;101907/02/03;Rim fragment;Lid;;;;FALSE;;As MC'12 102199/01/02;;1;
MC14;MC14_site_58;101907;10190702;coarse ware;101907/02/02;Rim fragment;Lid;;;;FALSE;;As MC'12 102188/02/09;;1;
MC14;MC14_site_58;101907;10190702;coarse ware;101907/02/05;Rim fragment;Lid;;;11;FALSE;;As MC'12 102188/02/04;;1;
MC14;MC14_site_58;101907;10190702;coarse ware;101907/02/01;Rim fragment;;;;10;FALSE;;;;1;
MC14;MC14_site_58;101908;10190802;coarse ware;101908/02/04;Base fragment;;;;36;TRUE;;;;1;
MC14;MC14_site_58;101909;10190902;coarse ware;101909/02/01;Rim fragment;;;;16;TRUE;;;;1;
MC14;MC14_site_58;101910;10191001;coarse ware;101910/01/04;Rim fragment;Lid;;;14;FALSE;;As MC'12 102173/01/03;;1;
MC14;MC14_site_58;101910;10191001;coarse ware;101910/01/05;Rim fragment;Jar;;;14;FALSE;;;;1;
MC14;MC14_site_58;101911;10191101;coarse ware;101911/01/02;Rim and handle fragment;Jar;;;;FALSE;;Type in rood augiet met handle op de rand;;1;
MC14;MC14_site_58;101890;10189002;black glazed;101890/02/01;Rim fragment;Bowl;Morel form 2783/84;;14;FALSE;;;;1;
MC14;MC14_site_58;101903;10190302;black glazed;101903/02/03;Rim fragment;Bowl;Morel form 2783/84;;;FALSE;;;;1;
MC14;MC14_site_58;101907;10190701;black glazed;101907/01/01;Rim fragment;Bowl;Morel form 2783/84;;;FALSE;;;;1;
MC14;MC14_site_58;101892;10189202;black glazed;101892/02/04;Rim fragment;Bowl;Morel form 2538;;16;FALSE;;;;1;
MC14;MC14_site_58;101910;10191002;black glazed;101910/02/01;Rim fragment;Dish;Morel form 1110-20;;;FALSE;;;;1;
MC14;MC14_site_58;101892;10189201;black glazed;101892/01/01;Rim fragment;Bowl;;;15;FALSE;;;;1;
MC14;MC14_site_58;101894;10189402;black glazed;101894/02/02;Rim fragment;Dish;;;;FALSE;;;;1;
MC14;MC14_site_58;101894;10189402;black glazed;101894/02/01;Rim fragment;;;;;FALSE;;;;1;
MC14;MC14_site_58;101906;10190602;black glazed;101906/02/01;Base fragment;;;stamped;5;TRUE;;;;1;
MC14;MC14_site_59;101917;10191701;plain impasto;101917/01/01A;;Bead;;;;TRUE;;;;1;
MC14;MC14_site_59;101919;10191903;depurated ware;101919/03/03;Rim fragment;;;;14;TRUE;;;;1;
MC14;MC14_site_59;101924;10192402;depurated ware;101924/02/02;Rim and handle fragment;Jug;;;10;TRUE;;;;1;
MC14;MC14_site_59;101929;10192901;coarse ware;101929/01/04;Rim fragment;Pan;Olcese Tegame type 2;;;FALSE;;;;1;
MC14;MC14_site_59;101933;10193301;coarse ware;101933/01/05;Rim fragment;Pan;Olcese Tegame type 2;;26;FALSE;;;;1;
MC14;MC14_site_59;101917;10191702;coarse ware;101917/02/03;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC14;MC14_site_59;101919;10191903;coarse ware;101919/03/10;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC14;MC14_site_59;101922;10192201;coarse ware;101922/01/07;Rim fragment;Jar;Olcese Olla type 3a;;;FALSE;;;;1;
MC14;MC14_site_59;101928;10192802;coarse ware;101928/02/03;Rim fragment;Jar;Olcese Olla type 3a;;15;FALSE;;;;1;
MC14;MC14_site_59;101929;10192902;coarse ware;101929/02/05;Rim fragment;Jar;Olcese Olla type 3a;;20;FALSE;;;;1;
MC14;MC14_site_59;101935;10193501;coarse ware;101935/01/03;Rim fragment;Jar;Olcese Olla type 3a;;26;FALSE;;;;1;
MC14;MC14_site_59;101935;10193501;coarse ware;101935/01/05;Rim fragment;Jar;Olcese Olla type 3a;;16;FALSE;;;;1;
MC14;MC14_site_59;101915;10191502;coarse ware;101915/02/01;Rim fragment;Jar;Olcese Olla type 2;;13;FALSE;;;;1;
MC14;MC14_site_59;101918;10191801;coarse ware;101918/01/01;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC14;MC14_site_59;101919;10191901;coarse ware;101919/01/01;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC14;MC14_site_59;101919;10191903;coarse ware;101919/03/08;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC14;MC14_site_59;101920;10192002;coarse ware;101920/02/04;Rim fragment;Jar;Olcese Olla type 2;;16;FALSE;;;;1;
MC14;MC14_site_59;101921;10192102;coarse ware;101921/02/01;Rim fragment;Jar;Olcese Olla type 2;;12;FALSE;;;;1;
MC14;MC14_site_59;101922;10192201;coarse ware;101922/01/03;Rim fragment;Amphora;Olcese Olla type 2;;18;FALSE;;;;1;
MC14;MC14_site_59;101922;10192202;coarse ware;101922/02/05;Rim fragment;Jar;Olcese Olla type 2;;16;FALSE;;;;1;
MC14;MC14_site_59;101924;10192401;coarse ware;101924/01/01;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC14;MC14_site_59;101925;10192502;coarse ware;101925/02/01;Rim fragment;Jar;Olcese Olla type 2;;17;FALSE;;;;1;
MC14;MC14_site_59;101927;10192702;coarse ware;101927/02/08;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC14;MC14_site_59;101927;10192702;coarse ware;101927/02/09;Rim fragment;Jar;Olcese Olla type 2;;13;FALSE;;;;1;
MC14;MC14_site_59;101928;10192801;coarse ware;101928/01/01;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC14;MC14_site_59;101928;10192801;coarse ware;101928/01/02;Rim fragment;Jar;Olcese Olla type 2;;14;FALSE;;;;1;
MC14;MC14_site_59;101928;10192801;coarse ware;101928/01/03;Rim fragment;Jar;Olcese Olla type 2;;15;FALSE;;;;1;
MC14;MC14_site_59;101928;10192801;coarse ware;101928/01/05;Rim fragment;Jar;Olcese Olla type 2;;13;FALSE;;;;1;
MC14;MC14_site_59;101928;10192801;coarse ware;101928/01/06;Rim fragment;Jar;Olcese Olla type 2;;17;FALSE;;;;1;
MC14;MC14_site_59;101929;10192901;coarse ware;101929/01/05;Rim fragment;Jar;Olcese Olla type 2;;24;FALSE;;;;1;
MC14;MC14_site_59;101929;10192902;coarse ware;101929/02/04;Rim fragment;Jar;Olcese Olla type 2;;17;FALSE;;;;1;
MC14;MC14_site_59;101929;10192902;coarse ware;101929/02/06;Rim fragment;Jar;Olcese Olla type 2;;17;TRUE;;;;1;
MC14;MC14_site_59;101930;10193002;coarse ware;101930/02/01;Rim fragment;Jar;Olcese Olla type 2;;16;FALSE;;;;1;
MC14;MC14_site_59;101931;10193101;coarse ware;101931/01/02;Rim fragment;Jar;Olcese Olla type 2;;20;FALSE;;;;1;
MC14;MC14_site_59;101931;10193101;coarse ware;101931/01/03;Rim fragment;Jar;Olcese Olla type 2;;14;FALSE;;;;1;
MC14;MC14_site_59;101932;10193201;coarse ware;101932/01/01;Rim fragment;Jar;Olcese Olla type 2;;16;FALSE;;;;1;
MC14;MC14_site_59;101933;10193301;coarse ware;101933/01/03;Rim fragment;Jar;Olcese Olla type 2;;;FALSE;;;;1;
MC14;MC14_site_59;101933;10193301;coarse ware;101933/01/12;Rim fragment;Jar;Olcese Olla type 2;;20;FALSE;;;;1;
MC14;MC14_site_59;101933;10193301;coarse ware;101933/01/13;Rim fragment;Jar;Olcese Olla type 2;;26;FALSE;;;;1;
MC14;MC14_site_59;101933;10193301;coarse ware;101933/01/14;Rim fragment;Jar;Olcese Olla type 2;;15;FALSE;;;;1;
MC14;MC14_site_59;101933;10193301;coarse ware;101933/01/15;Rim fragment;Jar;Olcese Olla type 2;;18;FALSE;;;;1;
MC14;MC14_site_59;101935;10193501;coarse ware;101935/01/07;Rim fragment;Jar;Olcese Olla type 2;;19;FALSE;;;;1;
MC14;MC14_site_59;101922;10192201;coarse ware;101922/01/06;Rim fragment;Lid;Olcese Coperchio type 1;;28;FALSE;;;;1;
MC14;MC14_site_59;101922;10192202;coarse ware;101922/02/01;Rim fragment;Lid;Olcese Coperchio type 1;;16;FALSE;;;;1;
MC14;MC14_site_59;101923;10192301;coarse ware;101923/01/01;Rim fragment;Lid;Olcese Coperchio type 1;;14;FALSE;;;;1;
MC14;MC14_site_59;101924;10192402;coarse ware;101924/02/01;Rim fragment;Lid;Olcese Coperchio type 1;;30;FALSE;;;;1;
MC14;MC14_site_59;101926;10192601;coarse ware;101926/01/01;Rim fragment;Lid;Olcese Coperchio type 1;;16;FALSE;;;;1;
MC14;MC14_site_59;101926;10192602;coarse ware;101926/02/06;Rim fragment;Lid;Olcese Coperchio type 1;;15;FALSE;;;;1;
MC14;MC14_site_59;101927;10192702;coarse ware;101927/02/04;Rim fragment;Lid;Olcese Coperchio type 1;;18;FALSE;;;;1;
MC14;MC14_site_59;101927;10192702;coarse ware;101927/02/06;Rim fragment;Lid;Olcese Coperchio type 1;;;FALSE;;;;1;
MC14;MC14_site_59;101927;10192702;coarse ware;101927/02/10;Rim fragment;Lid;Olcese Coperchio type 1;;24;FALSE;;;;1;
MC14;MC14_site_59;101927;10192702;coarse ware;101927/02/11;Rim fragment;Lid;Olcese Coperchio type 1;;30;FALSE;;;;1;
MC14;MC14_site_59;101928;10192802;coarse ware;101928/02/05;Rim fragment;Lid;Olcese Coperchio type 1;;28;FALSE;;;;1;
MC14;MC14_site_59;101929;10192901;coarse ware;101929/01/01;Rim fragment;Lid;Olcese Coperchio type 1;;17;FALSE;;;;1;
MC14;MC14_site_59;101929;10192901;coarse ware;101929/01/03;Rim fragment;Lid;Olcese Coperchio type 1;;12;FALSE;;;;1;
MC14;MC14_site_59;101924;10192401;coarse ware;101924/01/03;Rim fragment;Casserole;Imitation of Hayes form 23B;;20;FALSE;;;;1;
MC14;MC14_site_59;101924;10192401;coarse ware;101924/01/05;Rim fragment;Amphora;Dressel 1B;;15;FALSE;;;;1;
MC14;MC14_site_59;101925;10192501;coarse ware;101925/01/01;Rim fragment;Amphora;Dressel 1A;;;FALSE;;;;1;
MC14;MC14_site_59;101928;10192801;coarse ware;101928/01/07;Rim fragment;Amphora;Dressel 1A;;13;FALSE;;;;1;
MC14;MC14_site_59;101915;10191502;coarse ware;101915/02/02;Rim fragment;Jar;;;13;FALSE;;As MC'12 101220/02/06A;;1;
MC14;MC14_site_59;101916;10191602;coarse ware;101916/02/03;Handle fragment;Pan;;;;FALSE;;Stompe handle;;1;
MC14;MC14_site_59;101916;10191602;coarse ware;101916/02/02;Rim fragment;Cup;;;9;FALSE;;;;1;
MC14;MC14_site_59;101917;10191701;coarse ware;101917/01/01;Rim fragment;;;;;FALSE;;;;1;
MC14;MC14_site_59;101917;10191702;coarse ware;101917/02/01;Rim fragment;Lid;;;16;FALSE;;As MC'12 102165/02/05;;1;
MC14;MC14_site_59;101917;10191702;coarse ware;101917/02/05;Rim fragment;Jug;;;;TRUE;;;;1;
MC14;MC14_site_59;101918;10191801;coarse ware;101918/01/03;Knob fragment;Lid;;;2,5;TRUE;;;;1;
MC14;MC14_site_59;101918;10191801;coarse ware;101918/01/02;Rim fragment;Amphora;;;24;TRUE;;;;1;
MC14;MC14_site_59;101919;10191901;coarse ware;101919/01/02;Rim fragment;Lid;;;13;FALSE;;As MC'12 102165/02/05;;1;
MC14;MC14_site_59;101919;10191903;coarse ware;101919/03/02;Handle fragment;Pan;;;;FALSE;;Stompe handle;;1;
MC14;MC14_site_59;101919;10191903;coarse ware;101919/03/11;Rim fragment;Lid;;;28;FALSE;;As MC'12 102173/01/03;;1;
MC14;MC14_site_59;101919;10191903;coarse ware;101919/03/09;Rim fragment;Jug;;;13;TRUE;;;;1;
MC14;MC14_site_59;101919;10191903;coarse ware;101919/03/06;Rim fragment;Jar;;;16;FALSE;;As MC'12 101136/03/10;;1;
MC14;MC14_site_59;101919;10191903;coarse ware;101919/03/01;Rim fragment;Jar;;;28;TRUE;;;;1;
MC14;MC14_site_59;101919;10191903;coarse ware;101919/03/04;Rim fragment;Jar;;;20;TRUE;;;;1;
MC14;MC14_site_59;101919;10191903;coarse ware;101919/03/07;Rim fragment;Bowl;;;17;FALSE;;;;1;
MC14;MC14_site_59;101920;10192001;coarse ware;101920/01/03;Rim fragment;Lid;;;34;TRUE;;;;1;
MC14;MC14_site_59;101920;10192001;coarse ware;101920/01/01;Rim fragment;;;;14;TRUE;;;;1;
MC14;MC14_site_59;101920;10192002;coarse ware;101920/02/02;Rim fragment;Jug;;;13;FALSE;;;;1;
MC14;MC14_site_59;101920;10192002;coarse ware;101920/02/01;Rim fragment;Jar;;;26;FALSE;;"Variant of Olcese 3a; local variant with elongated rim";;1;
MC14;MC14_site_59;101920;10192002;coarse ware;101920/02/03;Rim fragment;Jar;;;14;FALSE;;As MC'14 101922/02/02;;1;
MC14;MC14_site_59;101921;10192102;coarse ware;101921/02/02;Handle fragment;Amphora;;;;FALSE;;;;1;
MC14;MC14_site_59;101922;10192201;coarse ware;101922/01/02;Rim fragment;Jug;;;13;TRUE;;;;1;
MC14;MC14_site_59;101922;10192201;coarse ware;101922/01/04;Rim fragment;Jar;;;12;FALSE;;As MC'14 102931/04/09;;1;
MC14;MC14_site_59;101922;10192201;coarse ware;101922/01/05;Rim fragment;Jar;;;16;FALSE;;;;1;
MC14;MC14_site_59;101922;10192201;coarse ware;101922/01/01;Handle fragment;Amphora;;;;FALSE;;;;1;
MC14;MC14_site_59;101922;10192202;coarse ware;101922/02/03;Rim and handle fragment;Jug;;;14;FALSE;;;;1;
MC14;MC14_site_59;101922;10192202;coarse ware;101922/02/02;Rim fragment;Jar;;;17;TRUE;;;;1;
MC14;MC14_site_59;101922;10192202;coarse ware;101922/02/04;Rim fragment;Jar;;;14;TRUE;;;;1;
MC14;MC14_site_59;101922;10192202;coarse ware;101922/02/06;Foot fragment;Baking tray;;;;FALSE;;With raised foot, similar fragments drawn before, red augite;;1;
MC14;MC14_site_59;101923;10192301;coarse ware;101923/01/01A;Rim fragment;Cup;;;14;TRUE;;;;1;
MC14;MC14_site_59;101923;10192302;coarse ware;101923/02/01;Rim fragment;;;;14;FALSE;;;;1;
MC14;MC14_site_59;101924;10192401;coarse ware;101924/01/02;Rim fragment;Lid;;;20;FALSE;;As MC'12 101091/03/26;;1;
MC14;MC14_site_59;101924;10192401;coarse ware;101924/01/04;Rim fragment;Lid;;;18;TRUE;;;;1;
MC14;MC14_site_59;101925;10192502;coarse ware;101925/02/03;Rim fragment;Jar;;;20;FALSE;;As MC'12 102188/02/09;;1;
MC14;MC14_site_59;101925;10192502;coarse ware;101925/02/02;Rim fragment;;;;;FALSE;;;;1;
MC14;MC14_site_59;101926;10192602;coarse ware;101926/02/03;Rim fragment;Pan;;;28;FALSE;;;;1;
MC14;MC14_site_59;101926;10192602;coarse ware;101926/02/02;Rim fragment;Lid;;;18;FALSE;;As MC'12 102174/02/23;;1;
MC14;MC14_site_59;101926;10192602;coarse ware;101926/02/01;Rim fragment;Lid;;;14;FALSE;;As MC'12 102173/01/09;;1;
MC14;MC14_site_59;101926;10192602;coarse ware;101926/02/05;Rim fragment;Lid;;;22;FALSE;;;;1;
MC14;MC14_site_59;101926;10192602;coarse ware;101926/02/04;Rim fragment;;;;;FALSE;;;;1;
MC14;MC14_site_59;101926;10192602;coarse ware;101926/02/07;Rim fragment;;;;13;FALSE;;;;1;
MC14;MC14_site_59;101927;10192701;coarse ware;101927/01/02;Rim fragment;Lid;;;28;FALSE;;As MC'12 102188/02/09;;1;
MC14;MC14_site_59;101927;10192701;coarse ware;101927/01/01;Rim fragment;Jar;;;13;FALSE;;;;1;
MC14;MC14_site_59;101927;10192702;coarse ware;101927/02/01;Rim fragment;Lid;;;16;FALSE;;As MC'12 102175/03/03;;1;
MC14;MC14_site_59;101927;10192702;coarse ware;101927/02/05;Rim fragment;Lid;;;21;FALSE;;As MC'12 100048/03/02;;1;
MC14;MC14_site_59;101927;10192702;coarse ware;101927/02/02;Rim fragment;;;;;FALSE;;;;1;
MC14;MC14_site_59;101927;10192702;coarse ware;101927/02/07;Rim fragment;;;;18;FALSE;;;;1;
MC14;MC14_site_59;101928;10192801;coarse ware;101928/01/04;Rim fragment;Lid;;;21;FALSE;;;;1;
MC14;MC14_site_59;101928;10192802;coarse ware;101928/02/01;Rim fragment;Lid;;;19;FALSE;;As MC'12 102173/01/09;;1;
MC14;MC14_site_59;101928;10192802;coarse ware;101928/02/08;Rim fragment;Lid;;;28;FALSE;;;;1;
MC14;MC14_site_59;101928;10192802;coarse ware;101928/02/04;Rim fragment;Jug;;;15;FALSE;;;;1;
MC14;MC14_site_59;101928;10192802;coarse ware;101928/02/06;Rim fragment;Dolium;;;56;TRUE;;;;1;
MC14;MC14_site_59;101928;10192802;coarse ware;101928/02/02;Rim fragment;Bowl;;;9;FALSE;;With double flange;;1;
MC14;MC14_site_59;101928;10192802;coarse ware;101928/02/09;Rim fragment;;;;13;FALSE;;;;1;
MC14;MC14_site_59;101929;10192901;coarse ware;101929/01/02;Rim fragment;Lid;;;;FALSE;;;;1;
MC14;MC14_site_59;101929;10192901;coarse ware;101929/01/06;Rim and handle fragment;Jar;;;19;TRUE;;;;1;
MC14;MC14_site_59;101929;10192901;coarse ware;101929/01/07;Rim fragment;Dolium;;;27;TRUE;;;;1;
MC14;MC14_site_59;101929;10192902;coarse ware;101929/02/01;Rim fragment;Lid;;;15;FALSE;;As MC'12 102173/01/03;;1;
MC14;MC14_site_59;101929;10192902;coarse ware;101929/02/03;Rim fragment;Lid;;;16;FALSE;;As MC'12 102173/01/03;;1;
MC14;MC14_site_59;101929;10192902;coarse ware;101929/02/07;Rim fragment;Lid;;;28;FALSE;;As MC'12 101142/02/11;;1;
MC14;MC14_site_59;101929;10192902;coarse ware;101929/02/02;Rim fragment;;;;13;FALSE;;;;1;
MC14;MC14_site_59;101930;10193002;coarse ware;101930/02/02;Handle fragment;;;;;FALSE;;;;1;
MC14;MC14_site_59;101932;10193201;coarse ware;101932/01/02;Rim fragment;Bowl;;;25;TRUE;;;;1;
MC14;MC14_site_59;101933;10193301;coarse ware;101933/01/01;Rim fragment;Lid;;;;FALSE;;As MC'12 102188/02/04;;1;
